Tx de succes : 0.731 pour k = 10 en 9.198 sec.Coefs : 1, 1, 5, 5, 3, 20
Tx de succes : 0.741 pour k = 10 en 9.209 sec.Coefs : 1, 2, 1, 1, 1, 10
Tx de succes : 0.738 pour k = 10 en 9.185 sec.Coefs : 1, 2, 1, 1, 1, 20
Tx de succes : 0.74 pour k = 10 en 9.204 sec.Coefs : 1, 2, 1, 1, 2, 10
Tx de succes : 0.739 pour k = 10 en 9.409 sec.Coefs : 1, 2, 1, 1, 2, 20
Tx de succes : 0.736 pour k = 10 en 9.617 sec.Coefs : 1, 2, 1, 1, 3, 10
Tx de succes : 0.737 pour k = 10 en 9.172 sec.Coefs : 1, 2, 1, 1, 3, 20
Tx de succes : 0.739 pour k = 10 en 9.221 sec.Coefs : 1, 2, 1, 2, 1, 10
Tx de succes : 0.737 pour k = 10 en 9.193 sec.Coefs : 1, 2, 1, 2, 1, 20
Tx de succes : 0.739 pour k = 10 en 9.235 sec.Coefs : 1, 2, 1, 2, 2, 10
Tx de succes : 0.737 pour k = 10 en 9.212 sec.Coefs : 1, 2, 1, 2, 2, 20
Tx de succes : 0.737 pour k = 10 en 9.214 sec.Coefs : 1, 2, 1, 2, 3, 10
Tx de succes : 0.735 pour k = 10 en 9.199 sec.Coefs : 1, 2, 1, 2, 3, 20
Tx de succes : 0.738 pour k = 10 en 9.241 sec.Coefs : 1, 2, 1, 3, 1, 10
Tx de succes : 0.734 pour k = 10 en 9.217 sec.Coefs : 1, 2, 1, 3, 1, 20
Tx de succes : 0.737 pour k = 10 en 9.237 sec.Coefs : 1, 2, 1, 3, 2, 10
Tx de succes : 0.736 pour k = 10 en 9.214 sec.Coefs : 1, 2, 1, 3, 2, 20
Tx de succes : 0.738 pour k = 10 en 9.286 sec.Coefs : 1, 2, 1, 3, 3, 10
Tx de succes : 0.735 pour k = 10 en 9.229 sec.Coefs : 1, 2, 1, 3, 3, 20
Tx de succes : 0.738 pour k = 10 en 9.287 sec.Coefs : 1, 2, 1, 4, 1, 10
Tx de succes : 0.733 pour k = 10 en 9.229 sec.Coefs : 1, 2, 1, 4, 1, 20
Tx de succes : 0.738 pour k = 10 en 9.284 sec.Coefs : 1, 2, 1, 4, 2, 10
Tx de succes : 0.736 pour k = 10 en 9.243 sec.Coefs : 1, 2, 1, 4, 2, 20
Tx de succes : 0.739 pour k = 10 en 9.284 sec.Coefs : 1, 2, 1, 4, 3, 10
Tx de succes : 0.736 pour k = 10 en 9.227 sec.Coefs : 1, 2, 1, 4, 3, 20
Tx de succes : 0.738 pour k = 10 en 9.311 sec.Coefs : 1, 2, 1, 5, 1, 10
Tx de succes : 0.734 pour k = 10 en 9.281 sec.Coefs : 1, 2, 1, 5, 1, 20
Tx de succes : 0.739 pour k = 10 en 9.287 sec.Coefs : 1, 2, 1, 5, 2, 10
Tx de succes : 0.736 pour k = 10 en 9.24 sec.Coefs : 1, 2, 1, 5, 2, 20
Tx de succes : 0.738 pour k = 10 en 9.275 sec.Coefs : 1, 2, 1, 5, 3, 10
Tx de succes : 0.736 pour k = 10 en 9.233 sec.Coefs : 1, 2, 1, 5, 3, 20
Tx de succes : 0.738 pour k = 10 en 9.223 sec.Coefs : 1, 2, 2, 1, 1, 10
Tx de succes : 0.731 pour k = 10 en 9.179 sec.Coefs : 1, 2, 2, 1, 1, 20
Tx de succes : 0.737 pour k = 10 en 9.219 sec.Coefs : 1, 2, 2, 1, 2, 10
Tx de succes : 0.733 pour k = 10 en 9.199 sec.Coefs : 1, 2, 2, 1, 2, 20
Tx de succes : 0.733 pour k = 10 en 9.238 sec.Coefs : 1, 2, 2, 1, 3, 10
Tx de succes : 0.735 pour k = 10 en 9.195 sec.Coefs : 1, 2, 2, 1, 3, 20
Tx de succes : 0.734 pour k = 10 en 9.256 sec.Coefs : 1, 2, 2, 2, 1, 10
Tx de succes : 0.734 pour k = 10 en 9.216 sec.Coefs : 1, 2, 2, 2, 1, 20
Tx de succes : 0.736 pour k = 10 en 9.252 sec.Coefs : 1, 2, 2, 2, 2, 10
Tx de succes : 0.734 pour k = 10 en 9.222 sec.Coefs : 1, 2, 2, 2, 2, 20
Tx de succes : 0.736 pour k = 10 en 9.246 sec.Coefs : 1, 2, 2, 2, 3, 10
Tx de succes : 0.734 pour k = 10 en 9.219 sec.Coefs : 1, 2, 2, 2, 3, 20
Tx de succes : 0.735 pour k = 10 en 9.252 sec.Coefs : 1, 2, 2, 3, 1, 10
Tx de succes : 0.731 pour k = 10 en 9.231 sec.Coefs : 1, 2, 2, 3, 1, 20
Tx de succes : 0.734 pour k = 10 en 9.233 sec.Coefs : 1, 2, 2, 3, 2, 10
Tx de succes : 0.732 pour k = 10 en 9.225 sec.Coefs : 1, 2, 2, 3, 2, 20
Tx de succes : 0.735 pour k = 10 en 9.263 sec.Coefs : 1, 2, 2, 3, 3, 10
Tx de succes : 0.733 pour k = 10 en 9.241 sec.Coefs : 1, 2, 2, 3, 3, 20
Tx de succes : 0.736 pour k = 10 en 9.288 sec.Coefs : 1, 2, 2, 4, 1, 10
Tx de succes : 0.732 pour k = 10 en 9.216 sec.Coefs : 1, 2, 2, 4, 1, 20
Tx de succes : 0.735 pour k = 10 en 9.261 sec.Coefs : 1, 2, 2, 4, 2, 10
Tx de succes : 0.731 pour k = 10 en 9.251 sec.Coefs : 1, 2, 2, 4, 2, 20
Tx de succes : 0.735 pour k = 10 en 9.278 sec.Coefs : 1, 2, 2, 4, 3, 10
Tx de succes : 0.732 pour k = 10 en 9.269 sec.Coefs : 1, 2, 2, 4, 3, 20
Tx de succes : 0.736 pour k = 10 en 9.282 sec.Coefs : 1, 2, 2, 5, 1, 10
Tx de succes : 0.732 pour k = 10 en 9.255 sec.Coefs : 1, 2, 2, 5, 1, 20
Tx de succes : 0.736 pour k = 10 en 9.301 sec.Coefs : 1, 2, 2, 5, 2, 10
Tx de succes : 0.731 pour k = 10 en 9.265 sec.Coefs : 1, 2, 2, 5, 2, 20
Tx de succes : 0.734 pour k = 10 en 9.298 sec.Coefs : 1, 2, 2, 5, 3, 10
Tx de succes : 0.734 pour k = 10 en 9.248 sec.Coefs : 1, 2, 2, 5, 3, 20
Tx de succes : 0.741 pour k = 10 en 9.246 sec.Coefs : 1, 2, 3, 1, 1, 10
Tx de succes : 0.731 pour k = 10 en 9.203 sec.Coefs : 1, 2, 3, 1, 1, 20
Tx de succes : 0.739 pour k = 10 en 9.231 sec.Coefs : 1, 2, 3, 1, 2, 10
Tx de succes : 0.735 pour k = 10 en 9.199 sec.Coefs : 1, 2, 3, 1, 2, 20
Tx de succes : 0.735 pour k = 10 en 9.222 sec.Coefs : 1, 2, 3, 1, 3, 10
Tx de succes : 0.735 pour k = 10 en 9.207 sec.Coefs : 1, 2, 3, 1, 3, 20
Tx de succes : 0.736 pour k = 10 en 9.235 sec.Coefs : 1, 2, 3, 2, 1, 10
Tx de succes : 0.732 pour k = 10 en 9.208 sec.Coefs : 1, 2, 3, 2, 1, 20
Tx de succes : 0.738 pour k = 10 en 9.216 sec.Coefs : 1, 2, 3, 2, 2, 10
Tx de succes : 0.736 pour k = 10 en 9.229 sec.Coefs : 1, 2, 3, 2, 2, 20
Tx de succes : 0.736 pour k = 10 en 9.283 sec.Coefs : 1, 2, 3, 2, 3, 10
Tx de succes : 0.734 pour k = 10 en 9.208 sec.Coefs : 1, 2, 3, 2, 3, 20
Tx de succes : 0.738 pour k = 10 en 9.385 sec.Coefs : 1, 2, 3, 3, 1, 10
Tx de succes : 0.729 pour k = 10 en 9.211 sec.Coefs : 1, 2, 3, 3, 1, 20
